time,frequency,confidence
56.720,892.627,0.888188
56.730,894.740,0.882360
56.740,897.840,0.866937
56.750,901.114,0.861385
56.760,903.377,0.866847
56.770,902.684,0.871975
56.780,900.409,0.858806
56.790,897.690,0.859855
56.800,893.526,0.867554
56.810,890.227,0.862743
56.820,887.509,0.876946
56.830,890.408,0.870923
56.840,890.089,0.867204
56.850,892.047,0.871675
56.860,891.516,0.878197
56.870,895.744,0.884111
56.880,897.347,0.874981
56.890,899.279,0.844262
56.900,898.870,0.825421
56.910,899.587,0.808214
56.920,898.064,0.781183
56.930,895.510,0.792527
56.940,893.001,0.765465
56.950,891.669,0.676810
56.960,891.366,0.556436
56.970,892.211,0.589800
56.980,891.654,0.588092
56.990,892.792,0.579051
57.000,891.808,0.428974
57.010,887.151,0.418266
57.020,881.935,0.475187
57.030,882.147,0.502548
57.040,880.934,0.345451
57.050,883.340,0.230894
57.060,49.830,0.188312
57.070,50.015,0.167934
57.080,445.105,0.114341
57.090,362.138,0.184268
57.100,360.287,0.371233
57.110,359.594,0.645324
57.120,362.215,0.680471
57.130,362.244,0.720017
57.140,362.193,0.653406
57.150,360.754,0.632019
57.160,359.789,0.671628
57.170,359.371,0.762772
57.180,359.618,0.788016
57.190,359.873,0.796390
57.200,361.601,0.795604
57.210,362.227,0.824859
57.220,363.632,0.844005
57.230,364.374,0.789849
57.240,364.891,0.802723
57.250,364.376,0.791786
57.260,362.941,0.846255
57.270,361.142,0.833209
57.280,359.259,0.842789
57.290,357.194,0.902126
57.300,356.427,0.886996
57.310,355.822,0.895788
57.320,356.795,0.910228
57.330,358.459,0.939084
57.340,360.281,0.896636
57.350,362.517,0.926340
57.360,364.645,0.862882
57.370,365.518,0.873583
57.380,365.015,0.873964
57.390,363.669,0.899616
57.400,361.104,0.905120
57.410,357.726,0.912521
57.420,354.570,0.904814
57.430,352.526,0.921662
57.440,351.954,0.932220
57.450,352.443,0.916883
57.460,353.953,0.919891
57.470,356.989,0.916691
57.480,359.477,0.928005
57.490,361.514,0.944182
57.500,363.275,0.944646
57.510,364.719,0.899669
57.520,364.269,0.893734
57.530,363.131,0.926770
57.540,360.469,0.896078
57.550,356.989,0.906907
57.560,353.940,0.921293
57.570,352.262,0.912827
57.580,351.941,0.936352
57.590,352.827,0.937534
57.600,354.240,0.951418
57.610,356.346,0.931064
57.620,358.360,0.960514
57.630,360.751,0.929665
57.640,362.868,0.944140
57.650,364.731,0.894654
57.660,364.731,0.883000
57.670,363.823,0.930196
57.680,361.364,0.932172
57.690,357.420,0.931466
57.700,354.331,0.928690
57.710,352.925,0.937569
57.720,353.278,0.949319
57.730,354.612,0.962839
57.740,356.252,0.936138
57.750,358.972,0.959733
57.760,361.731,0.956142
57.770,364.697,0.922872
57.780,366.478,0.927874
57.790,366.619,0.937256
57.800,365.799,0.925906
57.810,363.222,0.939089
57.820,359.671,0.917531
57.830,356.411,0.924431
57.840,354.956,0.951324
57.850,354.900,0.962488
57.860,355.480,0.961136
57.870,357.062,0.957565
57.880,358.949,0.955423
57.890,361.065,0.937704
57.900,362.423,0.940972
57.910,362.274,0.910774
57.920,360.273,0.789905
57.930,357.709,0.826809
57.940,355.732,0.717237
57.950,357.197,0.631771
57.960,357.917,0.641766
57.970,359.706,0.799918
57.980,359.559,0.816798
57.990,358.401,0.821575
58.000,356.587,0.730684
58.010,355.692,0.657275
58.020,357.245,0.491919
58.030,358.923,0.514729
58.040,359.244,0.641046
58.050,359.871,0.767565
58.060,360.190,0.823059
58.070,360.357,0.758586
58.080,360.405,0.745891
58.090,359.237,0.625603
58.100,357.386,0.518810
58.110,356.099,0.375129
58.120,890.733,0.286372
58.130,893.052,0.560626
58.140,893.633,0.675520
58.150,894.300,0.750662
58.160,894.123,0.674348
58.170,894.242,0.648582
58.180,891.159,0.653469
58.190,892.225,0.708905
58.200,892.144,0.733090
58.210,893.486,0.736929
58.220,893.179,0.701237
58.230,893.452,0.762142
58.240,892.121,0.690322
58.250,893.059,0.742917
58.260,891.931,0.698080
58.270,887.064,0.643163
58.280,823.614,0.166035
58.290,803.263,0.707236
58.300,803.127,0.858253
58.310,800.052,0.847890
58.320,796.911,0.842235
58.330,792.712,0.833549
58.340,791.610,0.864581
58.350,793.286,0.856439
58.360,796.019,0.891528
58.370,800.056,0.876876
58.380,804.527,0.912787
58.390,807.892,0.909533
58.400,809.252,0.897753
58.410,808.802,0.901874
58.420,806.035,0.900265
58.430,802.123,0.871839
58.440,795.172,0.856097
58.450,788.973,0.903375
58.460,786.331,0.928215
58.470,786.667,0.924925
58.480,788.077,0.928575
58.490,791.883,0.888954
58.500,796.835,0.894558
58.510,806.197,0.891436
58.520,810.110,0.877904
58.530,810.683,0.887871
58.540,807.715,0.899969
58.550,804.446,0.893118
58.560,800.230,0.818538
58.570,795.702,0.750454
58.580,789.203,0.323669
58.590,774.818,0.048545
58.600,716.211,0.289344
58.610,713.647,0.717102
58.620,714.032,0.777451
58.630,714.175,0.807890
58.640,714.693,0.771514
58.650,714.369,0.781441
58.660,713.454,0.788828
58.670,712.595,0.831847
58.680,711.602,0.828684
58.690,710.912,0.851941
58.700,710.748,0.851306
58.710,710.642,0.871925
58.720,710.345,0.864865
58.730,709.664,0.878218
58.740,709.607,0.867196
58.750,709.386,0.880842
58.760,709.863,0.868022
58.770,709.941,0.873369
58.780,709.906,0.852214
58.790,709.327,0.868726
58.800,709.353,0.836702
58.810,709.742,0.795631
58.820,710.385,0.686688
58.830,713.202,0.656375
58.840,713.622,0.372864
58.850,705.519,0.374997
58.860,692.606,0.387716
58.870,685.862,0.495464
58.880,685.735,0.505447
58.890,681.814,0.573152
58.900,675.252,0.602534
58.910,673.345,0.756127
58.920,671.939,0.800597
58.930,673.361,0.826367
58.940,673.682,0.820701
58.950,673.491,0.845078
58.960,673.224,0.834620
58.970,671.704,0.867488
58.980,671.291,0.872864
58.990,671.314,0.879933
59.000,671.871,0.857786
59.010,672.200,0.880633
59.020,671.945,0.870479
59.030,671.799,0.869469
59.040,671.866,0.820184
59.050,671.148,0.829805
59.060,671.181,0.811090
59.070,672.030,0.795533
59.080,673.724,0.629770
59.090,675.928,0.282694
59.100,604.375,0.262567
59.110,597.674,0.651973
59.120,596.022,0.744101
59.130,591.691,0.906667
59.140,591.819,0.909627
59.150,591.865,0.928364
59.160,593.125,0.858133
59.170,594.786,0.850368
59.180,596.770,0.814693
59.190,597.785,0.827416
59.200,599.535,0.815655
59.210,600.358,0.853382
59.220,600.545,0.855311
59.230,597.933,0.887930
59.240,596.217,0.875221
59.250,593.452,0.900970
59.260,591.140,0.943870
59.270,589.877,0.971813
59.280,590.090,0.958889
59.290,591.691,0.944009
59.300,594.522,0.883325
59.310,596.843,0.865191
59.320,599.291,0.852164
59.330,601.496,0.873993
59.340,601.782,0.838133
59.350,599.414,0.759163
59.360,601.167,0.603671
59.370,590.647,0.605664
59.380,587.758,0.259495
59.390,331.474,0.627751
59.400,332.802,0.799533
59.410,333.138,0.889349
59.420,333.237,0.891618
59.430,333.263,0.927456
59.440,333.637,0.926722
59.450,333.847,0.939117
59.460,333.897,0.926519
59.470,334.005,0.931422
59.480,333.826,0.932475
59.490,333.889,0.940964
59.500,333.761,0.934084
59.510,333.961,0.944488
59.520,333.448,0.945121
59.530,333.425,0.951330
59.540,333.289,0.951100
59.550,333.255,0.949464
59.560,333.376,0.947576
59.570,333.582,0.949275
59.580,333.602,0.944845
59.590,333.881,0.948008
59.600,334.214,0.940885
59.610,334.254,0.939263
59.620,334.298,0.941151
59.630,334.306,0.942469
59.640,334.268,0.929487
59.650,334.048,0.941290
59.660,333.923,0.933470
59.670,334.207,0.940076
59.680,334.293,0.935906
59.690,334.373,0.944908
59.700,334.129,0.939543
59.710,334.166,0.947657
59.720,334.623,0.944731
59.730,335.018,0.950492
59.740,334.906,0.953061
59.750,334.954,0.957785
59.760,334.894,0.951999
59.770,334.897,0.955399
59.780,334.564,0.953089
59.790,334.625,0.956430
59.800,335.049,0.951786
59.810,335.294,0.953786
59.820,334.939,0.954850
59.830,334.913,0.956709
59.840,334.898,0.947975
59.850,335.165,0.952225
59.860,334.983,0.946192
59.870,334.969,0.953260
59.880,335.122,0.951843
59.890,335.044,0.956073
59.900,334.818,0.950298
59.910,335.148,0.948029
59.920,335.346,0.928240
59.930,335.985,0.911506
59.940,335.952,0.857413
59.950,335.830,0.745578
59.960,335.442,0.526817
59.970,334.046,0.411861
59.980,598.097,0.281934
59.990,597.907,0.410672
60.000,599.658,0.354996
60.010,598.472,0.506470
60.020,598.457,0.561281
60.030,597.306,0.690736
60.040,597.073,0.699482
60.050,595.892,0.773312
60.060,594.822,0.811654
60.070,593.624,0.864618
60.080,594.258,0.825362
60.090,594.264,0.846173
60.100,595.548,0.831464
60.110,596.308,0.847913
60.120,596.953,0.841156
60.130,596.929,0.856819
60.140,597.738,0.857772
60.150,597.940,0.882796
60.160,598.414,0.876606
60.170,597.943,0.894123
60.180,597.902,0.886321
60.190,597.689,0.899976
60.200,598.111,0.884570
60.210,597.664,0.897600
60.220,598.074,0.882090
60.230,597.527,0.896470
60.240,597.531,0.879306
60.250,596.949,0.904916
60.260,596.937,0.895663
60.270,596.903,0.914072
60.280,597.707,0.911782
60.290,597.715,0.923128
60.300,597.778,0.920283
60.310,597.628,0.926920
60.320,597.941,0.919166
60.330,597.915,0.920328
60.340,598.073,0.911120
60.350,598.045,0.918488
60.360,598.583,0.901892
60.370,598.868,0.904208
60.380,598.457,0.906249
60.390,598.601,0.910441
60.400,598.552,0.892966
60.410,598.657,0.896295
60.420,598.599,0.872690
60.430,598.195,0.862772
60.440,598.447,0.798556
60.450,597.043,0.650940
60.460,596.810,0.447506
60.470,800.776,0.513033
60.480,799.419,0.666012
60.490,795.941,0.820177
60.500,791.395,0.834744
60.510,790.064,0.894747
60.520,790.274,0.860828
60.530,792.617,0.862378
60.540,794.314,0.834796
60.550,796.740,0.844584
60.560,799.089,0.833795
60.570,801.986,0.893648
60.580,804.064,0.903684
60.590,804.735,0.926573
60.600,804.978,0.915836
60.610,803.735,0.914960
60.620,801.241,0.893749
60.630,796.958,0.901626
60.640,790.742,0.893285
60.650,784.433,0.939986
60.660,782.641,0.935574
60.670,783.037,0.937662
60.680,784.768,0.948947
60.690,787.756,0.937884
60.700,792.550,0.898211
60.710,796.764,0.911667
60.720,799.100,0.891956
60.730,800.785,0.882953
60.740,801.506,0.888853
60.750,801.012,0.898222
60.760,798.676,0.909327
60.770,794.247,0.902969
60.780,787.366,0.927746
60.790,783.410,0.936819
60.800,782.966,0.943058
60.810,784.003,0.947465
60.820,786.247,0.946591
60.830,790.434,0.916049
60.840,794.554,0.904734
60.850,796.838,0.917165
60.860,797.788,0.906916
60.870,798.501,0.906384
60.880,798.311,0.903478
60.890,798.016,0.910114
60.900,796.840,0.916851
60.910,795.620,0.914123
60.920,794.304,0.887975
60.930,794.748,0.835504
60.940,797.058,0.669678
60.950,800.616,0.591946
60.960,795.236,0.152792
60.970,791.407,0.286596
60.980,789.674,0.165025
60.990,791.176,0.217748
61.000,791.755,0.236385
61.010,794.063,0.369466
61.020,795.190,0.202497
61.030,669.313,0.340003
61.040,669.991,0.596379
61.050,671.130,0.641695
61.060,670.880,0.649224
61.070,670.850,0.429490
61.080,670.936,0.501281
61.090,673.233,0.665456
61.100,673.475,0.753357
61.110,676.031,0.842566
61.120,675.904,0.829695
61.130,675.647,0.859440
61.140,673.387,0.813573
61.150,671.018,0.790134
61.160,669.542,0.834521
61.170,668.696,0.884023
61.180,668.510,0.908482
61.190,669.027,0.919720
61.200,669.117,0.904413
61.210,670.205,0.891988
61.220,670.782,0.877617
61.230,672.901,0.888073
61.240,674.016,0.894401
61.250,675.200,0.897793
61.260,673.213,0.868666
61.270,672.014,0.871652
61.280,669.961,0.881408
61.290,669.540,0.887408
61.300,668.875,0.897744
61.310,669.519,0.899405
61.320,668.429,0.895849
61.330,670.027,0.909411
61.340,669.890,0.906918
61.350,671.582,0.901215
61.360,672.406,0.888488
61.370,673.348,0.903495
61.380,673.320,0.896712
61.390,673.518,0.906678
61.400,673.228,0.902598
61.410,672.989,0.891315
61.420,670.845,0.904891
61.430,669.838,0.899235
61.440,668.843,0.878681
61.450,669.176,0.857604
61.460,670.542,0.728827
61.470,674.927,0.659167
61.480,674.477,0.092640
61.490,300.223,0.259288
61.500,597.191,0.650941
61.510,596.195,0.795862
61.520,595.980,0.749419
61.530,592.175,0.766573
61.540,589.543,0.712855
61.550,589.371,0.819815
61.560,589.853,0.735205
61.570,590.832,0.744376
61.580,592.642,0.610473
61.590,595.987,0.625140
61.600,598.710,0.712520
61.610,600.218,0.816883
61.620,600.085,0.822603
61.630,600.811,0.841665
61.640,600.052,0.814951
61.650,597.990,0.818862
61.660,595.526,0.816060
61.670,594.282,0.838884
61.680,592.531,0.883202
61.690,591.864,0.888843
61.700,590.993,0.902817
61.710,593.466,0.879547
61.720,596.914,0.841189
61.730,602.475,0.820635
61.740,605.681,0.780139
61.750,605.217,0.862209
61.760,605.061,0.872235
61.770,604.958,0.893699
61.780,603.409,0.888132
61.790,601.298,0.883795
61.800,597.701,0.828980
61.810,593.540,0.863341
61.820,590.994,0.931777
61.830,590.717,0.947940
61.840,592.512,0.912795
61.850,596.522,0.881169
61.860,600.583,0.865496
61.870,601.921,0.860552
61.880,601.449,0.856548
61.890,601.288,0.890752
61.900,601.184,0.887545
61.910,600.990,0.903730
61.920,598.824,0.866327
61.930,597.336,0.894847
61.940,596.312,0.909397
61.950,596.970,0.916427
61.960,597.187,0.905169
61.970,598.089,0.885380
61.980,598.302,0.869793
61.990,599.122,0.861415
62.000,596.050,0.822008
62.010,587.800,0.848433
62.020,581.235,0.876388
62.030,576.334,0.782743
62.040,570.833,0.689972
62.050,568.472,0.684267
62.060,565.961,0.747631
62.070,564.791,0.768995
62.080,567.002,0.708654
62.090,567.261,0.780077
62.100,569.610,0.798694
62.110,572.017,0.863538
62.120,574.063,0.905973
62.130,575.761,0.918747
62.140,576.817,0.873544
62.150,576.479,0.881047
62.160,572.966,0.811505
62.170,570.714,0.857082
62.180,567.857,0.819347
62.190,565.026,0.887706
62.200,560.512,0.884495
62.210,558.728,0.917075
62.220,558.501,0.901958
62.230,559.755,0.876400
62.240,562.761,0.880251
62.250,565.288,0.899207
62.260,568.970,0.894294
62.270,571.821,0.916890
62.280,574.514,0.918657
62.290,575.776,0.927234
62.300,575.574,0.868670
62.310,572.107,0.889034
62.320,568.241,0.867207
62.330,565.629,0.909295
62.340,562.200,0.927160
62.350,560.790,0.917068
62.360,560.600,0.910267
62.370,561.094,0.922868
62.380,562.739,0.916814
62.390,565.811,0.908789
62.400,568.850,0.927039
62.410,571.271,0.932435
62.420,573.141,0.903180
62.430,574.101,0.921899
62.440,572.659,0.868718
62.450,570.655,0.900650
62.460,567.083,0.883758
62.470,564.557,0.934117
62.480,563.032,0.931850
62.490,562.923,0.935752
62.500,562.697,0.930099
62.510,563.458,0.934362
62.520,564.861,0.908365
62.530,565.864,0.887272
62.540,566.773,0.819312
62.550,566.145,0.620761
62.560,561.220,0.214793
62.570,441.645,0.567957
62.580,443.097,0.735735
62.590,443.869,0.798644
62.600,443.977,0.807377
62.610,443.828,0.823336
62.620,442.998,0.846654
62.630,443.003,0.864993
62.640,443.222,0.889078
62.650,442.977,0.920825
62.660,443.179,0.934437
62.670,442.793,0.937568
62.680,443.021,0.944344
62.690,442.554,0.955182
62.700,442.897,0.949132
62.710,443.035,0.950621
62.720,443.236,0.936707
62.730,443.328,0.921593
62.740,443.281,0.904637
62.750,443.758,0.888049
62.760,443.382,0.893599
62.770,443.221,0.891220
62.780,442.777,0.895469
62.790,442.883,0.913120
62.800,443.276,0.900243
62.810,442.982,0.913985
62.820,443.080,0.916838
62.830,442.978,0.927701
62.840,443.277,0.920177
62.850,443.034,0.926755
62.860,443.021,0.928310
62.870,442.665,0.938504
62.880,442.895,0.927573
62.890,442.896,0.933108
62.900,442.846,0.924281
62.910,442.703,0.934920
62.920,442.388,0.943474
62.930,442.509,0.947630
62.940,442.288,0.950359
62.950,442.382,0.953238
62.960,442.402,0.954188
62.970,442.265,0.956877
62.980,442.304,0.955184
62.990,442.093,0.956367
63.000,442.388,0.951309
63.010,442.407,0.954296
63.020,442.478,0.952747
63.030,442.632,0.954811
63.040,442.503,0.954224
63.050,442.779,0.955848
63.060,442.785,0.951613
63.070,443.108,0.954301
63.080,443.065,0.953093
63.090,443.103,0.953960
63.100,443.259,0.953479
63.110,443.510,0.948057
63.120,444.207,0.920841
63.130,444.237,0.902120
63.140,443.479,0.910263
63.150,442.394,0.905659
63.160,442.484,0.903457
63.170,441.990,0.893625
63.180,441.524,0.839516
63.190,441.841,0.634920
63.200,441.288,0.405110
63.210,795.548,0.669004
63.220,793.805,0.748918
63.230,794.436,0.806732
63.240,794.862,0.800041
63.250,795.249,0.858813
63.260,798.596,0.848324
63.270,801.964,0.880327
63.280,806.072,0.876925
63.290,808.773,0.876818
63.300,809.599,0.836949
63.310,809.094,0.866253
63.320,807.955,0.867948
63.330,806.596,0.895754
63.340,804.022,0.862733
63.350,801.391,0.852657
63.360,797.188,0.846566
63.370,794.337,0.853350
63.380,794.531,0.815907
63.390,797.521,0.856671
63.400,802.366,0.861256
63.410,806.053,0.905622
63.420,810.166,0.893541
63.430,812.310,0.922303
63.440,811.127,0.907911
63.450,808.029,0.912489
63.460,804.230,0.906485
63.470,800.905,0.875681
63.480,797.879,0.871458
63.490,795.524,0.879226
63.500,795.455,0.875650
63.510,796.631,0.893735
63.520,799.919,0.881721
63.530,804.029,0.921632
63.540,807.175,0.928695
63.550,809.528,0.902139
63.560,811.930,0.913157
63.570,813.907,0.911498
63.580,813.777,0.862959
63.590,812.336,0.836848
63.600,813.430,0.795743
63.610,810.112,0.718380
63.620,807.765,0.620555
63.630,810.137,0.480885
63.640,148.581,0.185942
63.650,148.724,0.206251
63.660,148.346,0.545774
63.670,149.051,0.425963
63.680,149.501,0.387085
63.690,293.882,0.473410
63.700,297.074,0.748186
63.710,297.642,0.814036
63.720,298.469,0.911696
63.730,298.786,0.924537
63.740,299.467,0.929368
63.750,299.870,0.919795
63.760,300.202,0.930189
63.770,300.470,0.935957
63.780,300.228,0.927315
63.790,300.166,0.926638
63.800,300.005,0.917949
63.810,299.741,0.923952
63.820,299.807,0.925483
63.830,299.475,0.938279
63.840,299.320,0.937908
63.850,298.920,0.948779
63.860,298.708,0.946966
63.870,298.285,0.952835
63.880,298.120,0.951526
63.890,297.928,0.956883
63.900,297.724,0.956384
63.910,297.599,0.959198
63.920,297.782,0.959042
63.930,297.803,0.956239
63.940,297.670,0.948615
63.950,297.526,0.949710
63.960,297.356,0.948180
63.970,297.272,0.951493
63.980,297.386,0.954808
63.990,297.158,0.954837
64.000,297.311,0.956740
64.010,297.202,0.958057
64.020,297.356,0.959591
64.030,297.372,0.960489
64.040,297.502,0.965363
64.050,297.548,0.965559
64.060,297.570,0.966564
64.070,297.787,0.966212
64.080,297.816,0.968808
64.090,297.710,0.964544
64.100,297.490,0.963099
64.110,297.475,0.959909
64.120,297.342,0.961200
64.130,297.330,0.959719
64.140,297.275,0.961485
64.150,297.312,0.961472
64.160,297.363,0.963626
64.170,297.471,0.963134
64.180,297.347,0.962628
64.190,297.296,0.957702
64.200,297.345,0.962316
64.210,297.239,0.960074
64.220,297.222,0.960996
64.230,297.194,0.960892
64.240,297.084,0.956158
64.250,296.765,0.942230
64.260,296.472,0.946680
64.270,296.048,0.955527
64.280,295.643,0.961793
64.290,295.291,0.959395
64.300,295.237,0.954585
64.310,295.449,0.951678
64.320,295.784,0.946597
64.330,295.859,0.949465
64.340,296.165,0.938190
64.350,296.036,0.944356
64.360,295.862,0.936202
64.370,295.832,0.922267
64.380,295.437,0.927605
64.390,295.178,0.927061
64.400,295.164,0.918087
64.410,295.702,0.887542
64.420,296.390,0.863819
64.430,297.180,0.888767
64.440,297.408,0.888485
64.450,297.575,0.867593
64.460,297.243,0.829281
64.470,297.245,0.757602
64.480,297.071,0.687305
64.490,296.995,0.393307
64.500,295.535,0.254746
64.510,808.306,0.283852
64.520,807.710,0.416420
64.530,805.233,0.610822
64.540,802.048,0.603375
64.550,798.988,0.644194
64.560,795.540,0.704784
64.570,793.790,0.798805
64.580,793.412,0.809118
64.590,794.910,0.850230
64.600,797.771,0.800168
64.610,801.620,0.809744
64.620,805.992,0.833399
64.630,808.364,0.869402
64.640,808.263,0.907293
64.650,807.188,0.923134
64.660,805.599,0.934781
64.670,803.307,0.919749
64.680,799.340,0.903572
64.690,795.444,0.908792
64.700,793.415,0.902302
64.710,792.586,0.904083
64.720,794.640,0.914556
64.730,796.766,0.916492
64.740,799.352,0.906728
64.750,802.783,0.926191
64.760,804.262,0.941944
64.770,804.516,0.939731
64.780,803.957,0.937926
64.790,803.421,0.937230
64.800,803.298,0.937470
64.810,802.763,0.933495
64.820,801.721,0.925031
64.830,800.093,0.902405
64.840,798.407,0.909864
64.850,798.139,0.880117
64.860,799.076,0.847069
64.870,798.405,0.731102
64.880,790.958,0.199252
64.890,725.406,0.213458
64.900,719.272,0.228419
64.910,712.778,0.506566
64.920,709.314,0.649274
64.930,706.337,0.699639
64.940,703.432,0.587424
64.950,702.025,0.690519
64.960,702.592,0.533496
64.970,706.876,0.550171
64.980,709.789,0.590567
64.990,713.304,0.749621
65.000,715.329,0.822366
65.010,716.964,0.848772
65.020,719.397,0.826308
65.030,719.995,0.804296
65.040,720.809,0.752591
65.050,719.617,0.692717
65.060,716.088,0.695277
65.070,711.199,0.788156
65.080,709.991,0.824630
65.090,708.117,0.860090
65.100,706.986,0.860810
65.110,708.094,0.878909
65.120,710.107,0.851891
65.130,713.385,0.862606
65.140,716.665,0.888675
65.150,720.618,0.847578
65.160,724.427,0.843784
65.170,724.434,0.838209
65.180,722.074,0.834569
65.190,717.945,0.875877
65.200,713.734,0.875216
65.210,709.800,0.898177
65.220,708.045,0.907867
65.230,707.566,0.915426
65.240,708.163,0.908129
65.250,709.430,0.887606
65.260,712.247,0.847870
65.270,715.900,0.896922
65.280,718.619,0.896909
65.290,720.515,0.876386
65.300,721.413,0.860100
65.310,719.784,0.882984
65.320,718.435,0.895269
65.330,717.064,0.907630
65.340,717.144,0.902656
65.350,718.716,0.892558
65.360,722.786,0.825269
65.370,727.466,0.770821
65.380,802.085,0.677284
65.390,809.846,0.861907
65.400,811.794,0.910824
65.410,812.508,0.908458
65.420,811.897,0.907483
65.430,810.678,0.894565
65.440,809.631,0.912022
65.450,808.459,0.917563
65.460,807.276,0.926062
65.470,806.046,0.920482
65.480,805.901,0.925113
65.490,805.015,0.929180
65.500,805.063,0.932512
65.510,804.473,0.927610
65.520,805.050,0.926180
65.530,804.753,0.927945
65.540,804.729,0.929170
65.550,805.693,0.927231
65.560,806.332,0.928580
65.570,805.459,0.925058
65.580,805.258,0.916082
65.590,803.892,0.886074
65.600,804.388,0.837119
65.610,806.310,0.752961
65.620,804.974,0.334340
65.630,671.672,0.717644
65.640,674.905,0.788991
65.650,676.240,0.868878
65.660,677.023,0.890876
65.670,676.285,0.890347
65.680,675.164,0.880839
65.690,674.793,0.884692
65.700,675.037,0.864707
65.710,675.144,0.874840
65.720,675.463,0.891125
65.730,675.278,0.891911
65.740,674.919,0.903267
65.750,675.201,0.911177
65.760,675.554,0.916763
65.770,675.804,0.915014
65.780,675.649,0.913583
65.790,674.748,0.920046
65.800,674.966,0.913056
65.810,675.522,0.920061
65.820,674.714,0.920337
65.830,674.906,0.915127
65.840,675.297,0.917104
65.850,674.677,0.908590
65.860,674.951,0.904674
65.870,677.180,0.873030
65.880,680.934,0.724446
65.890,691.569,0.715516
65.900,693.288,0.765949
65.910,693.854,0.787694
65.920,699.807,0.782962
65.930,706.676,0.748748
65.940,711.352,0.768665
65.950,712.494,0.810050
65.960,712.194,0.849748
65.970,711.576,0.854453
65.980,711.160,0.848287
65.990,710.014,0.861054
66.000,710.720,0.850828
66.010,710.423,0.866614
66.020,710.647,0.864059
66.030,713.540,0.836718
66.040,715.692,0.834755
66.050,717.970,0.765646
66.060,719.145,0.800991
66.070,718.940,0.796449
66.080,717.771,0.869263
66.090,715.801,0.874290
66.100,713.461,0.880838
66.110,711.036,0.884473
66.120,708.239,0.914560
66.130,707.047,0.916009
66.140,705.870,0.904880
66.150,706.126,0.895189
66.160,707.253,0.899779
66.170,709.817,0.898650
66.180,711.442,0.891352
66.190,714.599,0.911845
66.200,717.552,0.898877
66.210,721.501,0.853530
66.220,723.298,0.865200
66.230,721.348,0.871047
66.240,719.148,0.895292
66.250,716.296,0.908976
66.260,712.553,0.895621
66.270,709.684,0.922564
66.280,707.765,0.926326
66.290,707.217,0.921450
66.300,707.267,0.916610
66.310,708.258,0.916087
66.320,709.012,0.903657
66.330,711.614,0.891703
66.340,713.890,0.900366
66.350,717.789,0.887195
66.360,722.942,0.839329
66.370,724.716,0.865485
66.380,722.829,0.849402
66.390,718.127,0.878483
66.400,715.274,0.897288
66.410,712.304,0.889614
66.420,709.679,0.911774
66.430,707.993,0.918414
66.440,706.130,0.911943
66.450,705.670,0.907324
66.460,705.951,0.900581
66.470,708.442,0.908370
66.480,710.589,0.899988
66.490,712.762,0.905090
66.500,714.747,0.900588
66.510,717.184,0.866694
66.520,719.598,0.828897
66.530,718.051,0.834219
66.540,715.394,0.862007
66.550,712.585,0.857659
66.560,709.795,0.903825
66.570,707.670,0.908764
66.580,705.389,0.896914
66.590,704.038,0.905147
66.600,703.864,0.896806
66.610,705.571,0.873168
66.620,708.119,0.894108
66.630,710.061,0.898889
66.640,710.924,0.895732
66.650,712.679,0.896135
66.660,714.753,0.884012
66.670,717.254,0.867544
66.680,716.895,0.867123
66.690,715.459,0.817486
66.700,713.552,0.767914
66.710,711.315,0.766497
66.720,709.181,0.847919
66.730,708.560,0.863299
66.740,707.644,0.878941
66.750,708.911,0.866830
66.760,710.200,0.874037
66.770,711.228,0.853559
66.780,712.167,0.879077
66.790,714.005,0.892396
66.800,714.185,0.891902
66.810,714.357,0.863206
66.820,712.709,0.864991
66.830,711.765,0.836612
66.840,709.892,0.870678
66.850,709.242,0.839748
66.860,708.294,0.845918
66.870,707.563,0.810498
66.880,704.583,0.853481
66.890,703.619,0.867926
66.900,703.499,0.832675
66.910,705.209,0.652762
66.920,712.214,0.337090
66.930,144.544,0.116974
66.940,48.884,0.308333
66.950,148.151,0.199741
66.960,147.549,0.194100
66.970,296.468,0.111682
66.980,297.289,0.114145
66.990,238.395,0.072642
67.000,141.012,0.325946
67.010,262.605,0.375741
67.020,262.325,0.681496
67.030,265.512,0.779712
67.040,266.614,0.876907
67.050,265.929,0.917867
67.060,265.459,0.917868
67.070,265.316,0.923805
67.080,265.064,0.902685
67.090,264.680,0.878804
67.100,265.171,0.906587
67.110,265.791,0.925144
67.120,265.987,0.940862
67.130,265.581,0.934457
67.140,265.730,0.940371
67.150,265.988,0.938316
67.160,265.561,0.924875
67.170,265.582,0.924346
67.180,266.069,0.922325
67.190,266.133,0.918327
67.200,266.089,0.930637
67.210,265.817,0.939840
67.220,265.639,0.921690
67.230,266.030,0.924241
67.240,266.276,0.928825
67.250,265.913,0.922817
67.260,266.522,0.912618
67.270,267.306,0.893994
67.280,267.778,0.929632
67.290,267.948,0.935374
67.300,267.707,0.930040
67.310,266.939,0.897079
67.320,266.275,0.920717
67.330,265.761,0.911138
67.340,264.809,0.890783
67.350,263.854,0.895971
67.360,263.532,0.920372
67.370,263.859,0.909188
67.380,264.532,0.877487
67.390,265.297,0.917363
67.400,265.796,0.928308
67.410,266.457,0.926937
67.420,266.732,0.909038
67.430,266.851,0.901037
67.440,266.525,0.910668
67.450,265.872,0.920658
67.460,265.088,0.889865
67.470,263.699,0.871160
